eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
484.42,-58.46314328,2050,3.2904768e-06,0.0,1.3414489,0.00017683447,139.79071,0.35847246646881104,1240,2539520,1242.4941303329979,2539520
472.22,-57.780821429999996,1991,3.0651754e-05,0.0,1.3412791,-0.00023621946,16.191751,0.8432598561048508,1250,2560000,1252.600844753004,2560000
569.82,-93.68900762999999,2054,0.00023461349,0.0,1.3442332,-0.00019994477,225.1388,-0.005517482757568359,1260,2580480,1262.908774919997,2580480
675.22,-114.37260024000001,2013,0.000228406,0.0,1.3335131,0.00034208584,10.8246355,0.027019143104553223,1270,2600960,1272.9994356749958,2600960
792.39,-136.74771772,2022,9.6591495e-05,0.0,1.3918657,1.15140865e-05,6.1333027,0.004242837429046631,1280,2621440,1283.175047081997,2621440
901.93,-152.7789976,1952,4.042029e-05,0.0,1.3762571,2.9328541e-05,3.0948296,-3.898143768310547e-05,1290,2641920,1293.607834497001,2641920
971.17,-155.02481272999998,1959,0.0016502584,0.010253906,1.3813272,-0.0004296616,0.98447084,0.020901381969451904,1300,2662400,1304.158491188995,2662400
1001.0,-150.1,1954,0.0012540084,0.0053710938,1.3889283,-0.0005769308,0.30561772,0.6638639271259308,1310,2682880,1314.6569614460022,2682880
1001.0,-150.1,1954,0.0006660628,0.0012207031,1.3815117,-0.00086623733,0.33650383,0.36366724967956543,1320,2703360,1325.1016825879924,2703360
1001.0,-150.1,2014,0.00013665155,0.0,1.3793997,-0.00022963852,0.43984157,0.2612694501876831,1330,2723840,1335.4007773589983,2723840
1001.0,-150.1,1932,0.00020141003,0.0,1.3808126,-5.375166e-05,0.5471549,0.17938601970672607,1340,2744320,1345.6311037529958,2744320
1001.0,-150.1,1971,0.001898213,0.0073242188,1.379406,-0.0010307799,0.72823215,0.1243622899055481,1350,2764800,1356.0477474539948,2764800
1001.0,-150.1,2007,9.889625e-05,0.0,1.3826368,0.00022232733,0.9912332,0.07872122526168823,1360,2785280,1366.3243393260054,2785280
1001.0,-150.1,2032,0.00021224683,0.0,1.3751745,-0.00026443697,1.3490528,0.006695389747619629,1370,2805760,1376.4199055339996,2805760
1001.0,-150.1,2029,0.002633515,0.028076172,1.3710244,-0.001115693,1.7513461,0.0002822279930114746,1380,2826240,1386.5048524779995,2826240
1001.0,-150.1,2033,0.00020072676,0.0,1.3700739,-6.994451e-05,3.0475972,0.00042170286178588867,1390,2846720,1396.602028858004,2846720
