ERewMean,EpLenMean,EpRewMean,EpRewOther,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
2.0631282,240.525,496.45,11365.071,12,2168,603.0181152820587,540457,0.0,1.1066197,0.9802930410951376,0.0009831135,0.004279157,0.004279157
2.038037,240.15,489.7,11388.844,13,2181,605.7363142967224,543582,0.0,1.1039952,0.9856102662160993,0.0009464847,0.0047256304,0.0047256304
2.0802085,240.45,500.35,11385.148,13,2194,608.4580223560333,546717,0.0,1.0977782,0.9970433181151748,0.0009057391,0.0028507777,0.0028507777
2.1057134,240.8,507.15,11395.057,13,2207,611.1593987941742,549850,0.0,1.1061615,0.9990219993051142,0.00068707735,0.0033333057,0.0033333057
2.128561,241.3,513.65,11371.015,12,2219,613.8992831707001,552749,0.0,1.1010765,0.9918076600879431,0.0010023798,0.0028195141,0.0028195141
2.0746305,246.95,502.35,11461.482,12,2231,633.7505898475647,555869,0.0,1.1023564,0.9963039052672684,0.001035561,0.0026761543,0.0026761543
2.067821,247.35,501.55,11442.895,13,2244,636.4681477546692,559022,0.0,1.1018959,0.9996015367505606,0.0008881018,0.005148128,0.005148128
2.0772166,247.725,504.55,11369.093,13,2257,639.1714959144592,562174,0.0,1.0959853,0.9998027642141096,0.0008814099,0.004685665,0.004685665
2.125159,242.425,515.15,11389.372,12,2269,641.8714852333069,565080,0.0,1.0905768,0.9998561433458235,0.0009584399,0.00518475,0.00518475
2.117548,241.95,512.35,11264.191,13,2282,644.5811553001404,568215,0.0,1.0921539,0.9915351383388042,0.0009191769,0.0044043814,0.0044043814
2.1260724,241.45,513.35,11271.085,13,2295,647.2968757152557,571347,0.0,1.087799,0.9990399759844877,0.0007284403,0.003070026,0.003070026
2.1247973,241.525,513.2,11264.995,12,2307,650.00377368927,574255,0.0,1.0836394,0.999838272400666,0.00078081497,0.003972923,0.003972923
2.1349518,241.85,516.3,11227.852,13,2320,652.6977767944336,577403,0.0,1.0810553,0.9999313015578082,0.0010522899,0.0062916465,0.0062916465
2.1383777,241.65,516.7,11230.008,13,2333,655.4274778366089,580534,0.0,1.0877985,0.9999591545929434,0.00096165406,0.0052121324,0.0052121324
